ID,StartDate,EndDate,Duration (in seconds),Finished,UserLanguage,Consent,racism.1-pAction,racism.1-pBeliefs,racism.1-agreement,racism.2-pAction,racism.2-pBeliefs,racism.2-agreement,racism.3-pAction,racism.3-pBeliefs,racism.3-agreement,racism.4-pAction,racism.4-pBeliefs,racism.4-agreement,racism.5-pAction,racism.5-pBeliefs,racism.5-agreement,racism.6-pAction,racism.6-pBeliefs,racism.6-agreement,racism.7-pAction,racism.7-pBeliefs,racism.7-agreement,racism.8-pAction,racism.8-pBeliefs,racism.8-agreement,racism.9-pAction,racism.9-pBeliefs,racism.9-agreement,racism.10-pAction,racism.10-pBeliefs,racism.10-agreement,racism.11-pAction,racism.11-pBeliefs,racism.11-agreement,racism.12-pAction,racism.12-pBeliefs,racism.12-agreement,racism.13-pAction,racism.13-pBeliefs,racism.13-agreement,racism.14-pAction,racism.14-pBeliefs,racism.14-agreement,racism.15-pAction,racism.15-pBeliefs,racism.15-agreement,racism.16-pAction,racism.16-pBeliefs,racism.16-agreement,racism.17-pAction,racism.17-pBeliefs,racism.17-agreement,racism.18-pAction,racism.18-pBeliefs,racism.18-agreement,racism.19-pAction,racism.19-pBeliefs,racism.19-agreement,racism.20-pAction,racism.20-pBeliefs,racism.20-agreement,racism.21-pAction,racism.21-pBeliefs,racism.21-agreement,racism.22-pAction,racism.22-pBeliefs,racism.22-agreement,racism.23-pAction,racism.23-pBeliefs,racism.23-agreement,racism.24-pAction,racism.24-pBeliefs,racism.24-agreement,racism.24-comp,Gender,Age,Education,Experience-racism,freeWill,determinism,politics,MoralRealism
1358,2026-03-15 22:56:50,2026-03-15 23:06:36,586,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,7,,,,,,,,,,,,,,,,1,2,23,2,2,5,5,6,3
1359,2026-03-15 22:58:18,2026-03-15 23:06:38,499,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,2,29,2,2,7,7,2,3
1360,2026-03-15 22:58:57,2026-03-15 23:06:38,461,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25,5,2,6,2,1,2
1361,2026-03-15 23:03:23,2026-03-15 23:06:52,209,1,EN-GB,1,,,,9,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,23,4,1,5,3,2,2
1362,2026-03-15 23:02:23,2026-03-15 23:06:53,269,1,EN-GB,1,,,,,,,8,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,5,1,5,5,2,1
1363,2026-03-15 23:02:03,2026-03-15 23:06:54,290,1,EN-GB,1,,,,10,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,23,2,2,5,4,4,2
1364,2026-03-15 23:03:56,2026-03-15 23:07:10,194,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,11,,,,,,,,,,,,,,,,1,1,29,3,2,5,5,4,2
1365,2026-03-15 23:04:02,2026-03-15 23:07:16,193,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,1,2,26,3,1,7,3,7,1
1366,2026-03-15 23:01:43,2026-03-15 23:07:18,334,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,13,,,,,,,,,,,,,1,1,35,1,2,5,5,5,2
1367,2026-03-15 23:03:05,2026-03-15 23:07:18,252,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,1,2,32,4,2,7,5,4,1
1368,2026-03-15 22:58:33,2026-03-15 23:07:18,524,1,EN-GB,1,,,,,,,,,,,,,,,,3,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,51,4,2,6,7,6,1
1369,2026-03-15 23:04:54,2026-03-15 23:07:19,144,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,10,,,,,,,,,,,,,1,2,18,2,2,4,4,4,2
1370,2026-03-15 23:04:12,2026-03-15 23:07:21,188,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,19,2,1,6,6,5,2
1371,2026-03-15 23:02:08,2026-03-15 23:07:23,314,1,EN-GB,1,,,,,,,,,,,,,,,,1,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,32,2,2,7,6,6,1
1372,2026-03-15 23:03:10,2026-03-15 23:07:25,255,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,29,5,1,5,4,2,1
1373,2026-03-15 22:58:32,2026-03-15 23:07:28,536,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,41,3,2,7,7,4,2
1374,2026-03-15 23:02:13,2026-03-15 23:07:37,323,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,5,,,,,,,,,,,,,,,,,,,,,,1,2,37,3,1,5,4,1,3
1375,2026-03-15 23:00:12,2026-03-15 23:07:37,444,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,1,2,45,2,1,4,3,1,3
1376,2026-03-15 23:02:52,2026-03-15 23:07:37,285,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,1,2,24,2,1,7,5,7,1
1377,2026-03-15 23:02:17,2026-03-15 23:07:44,327,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,40,4,2,7,7,5,1
1378,2026-03-15 23:04:16,2026-03-15 23:07:50,213,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,27,4,2,6,6,5,2
1379,2026-03-15 22:59:20,2026-03-15 23:07:58,518,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,42,4,2,7,7,3,3
1380,2026-03-15 23:04:06,2026-03-15 23:08:11,245,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,44,5,2,5,4,2,2
1381,2026-03-15 23:03:35,2026-03-15 23:08:13,277,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,66,5,2,7,7,6,1
1382,2026-03-15 22:55:47,2026-03-15 23:08:16,748,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,8,,,,,,,,,,,,,,,,,,,,,,,,,1,2,61,2,2,6,5,4,1
1383,2026-03-15 22:57:13,2026-03-15 23:08:21,668,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,1,1,43,4,1,7,7,1,2
1384,2026-03-15 23:04:19,2026-03-15 23:08:26,246,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,4,,,,,,,,,,1,2,33,4,2,7,3,1,1
1385,2026-03-15 23:05:35,2026-03-15 23:08:36,180,1,EN-GB,1,,,,,,,8,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,25,2,2,5,5,6,3
1386,2026-03-15 23:01:56,2026-03-15 23:08:52,415,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25,2,2,4,4,4,2
1387,2026-03-15 23:01:03,2026-03-15 23:08:58,475,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,,,,,,,,,,,,,,,,,,,1,1,45,5,1,6,3,1,2
1388,2026-03-15 23:04:10,2026-03-15 23:09:11,301,1,EN-GB,1,,,,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,34,3,1,7,5,7,2
1389,2026-03-15 23:01:38,2026-03-15 23:09:13,455,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,7,,,,,,,,,,,,,,,,1,1,32,5,2,3,2,1,3
1390,2026-03-15 23:06:01,2026-03-15 23:09:14,192,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,47,3,1,4,6,2,2
1391,2026-03-15 22:59:05,2026-03-15 23:09:19,614,1,EN-GB,1,7,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,48,6,2,7,5,4,1
1392,2026-03-15 23:03:28,2026-03-15 23:09:21,353,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,9,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,19,2,2,7,6,7,1
1393,2026-03-15 23:02:02,2026-03-15 23:09:32,450,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,3,,,,,,,,,,,,,1,2,39,2,2,6,5,2,2
1394,2026-03-15 23:05:51,2026-03-15 23:09:39,227,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,46,4,2,4,6,7,2
1395,2026-03-15 23:00:24,2026-03-15 23:09:45,560,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,6,,,,,,,,,,,,,,,,1,3,25,4,1,5,4,1,2
1396,2026-03-15 23:02:13,2026-03-15 23:09:44,451,1,EN-GB,1,,,,,,,,,,,,,,,,,,,7,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,58,3,2,6,6,2,1
1397,2026-03-15 23:06:55,2026-03-15 23:09:46,171,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,1,38,3,2,6,6,5,1
1398,2026-03-15 23:00:46,2026-03-15 23:09:48,542,1,EN-GB,1,,,,12,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,66,5,1,7,5,4,2
1399,2026-03-15 23:00:54,2026-03-15 23:09:49,534,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,7,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60,3,2,4,4,1,2
1400,2026-03-15 23:07:44,2026-03-15 23:10:03,139,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,1,1,23,3,1,5,5,1,3
1401,2026-03-15 23:01:32,2026-03-15 23:10:08,516,1,EN-GB,1,12,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,70,2,2,6,5,2,3
1402,2026-03-15 23:02:47,2026-03-15 23:10:13,446,1,EN-GB,1,,,,,,,,,,,,,,,,1,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,4,2,5,5,5,2
1403,2026-03-15 23:06:07,2026-03-15 23:10:15,247,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,55,4,2,7,7,7,1
1404,2026-03-15 23:05:51,2026-03-15 23:10:15,264,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,1,2,59,4,2,7,6,3,2
1405,2026-03-15 23:05:57,2026-03-15 23:10:18,260,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,72,2,2,7,5,2,3
1406,2026-03-15 23:04:08,2026-03-15 23:10:21,372,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,,,,1,1,38,2,1,7,5,5,1
1407,2026-03-15 23:02:48,2026-03-15 23:10:26,458,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,9,,,,,,,,,,,,,,,,1,1,49,3,2,7,5,4,2
1408,2026-03-15 22:56:32,2026-03-15 23:10:27,835,1,EN-GB,1,,,,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,4,2,5,5,2,1
1409,2026-03-15 22:55:07,2026-03-15 23:10:28,920,1,EN-GB,1,,,,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,24,2,2,4,6,2,2
1410,2026-03-15 23:07:17,2026-03-15 23:10:32,195,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,55,3,1,5,5,5,1
1411,2026-03-15 23:07:26,2026-03-15 23:10:36,189,1,EN-GB,1,,,,,,,,,,,,,,,,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,34,2,2,7,4,4,2
1412,2026-03-15 22:53:29,2026-03-15 23:10:47,1038,1,EN-GB,1,,,,,,,9,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,34,7,2,5,5,1,3
1413,2026-03-15 23:07:43,2026-03-15 23:10:54,191,1,EN-GB,1,10,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,38,5,1,5,5,4,1
1414,2026-03-15 23:06:10,2026-03-15 23:11:04,293,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,19,2,1,7,4,4,2
1415,2026-03-15 23:04:32,2026-03-15 23:11:05,392,1,EN-GB,1,,,,,,,12,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60,2,1,7,6,6,2
1416,2026-03-15 23:02:06,2026-03-15 23:11:12,546,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,67,4,2,6,5,3,3
1417,2026-03-15 23:04:47,2026-03-15 23:11:15,387,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,13,,,,,,,,,,,,,,,,,,,,,,,,,1,1,70,3,1,7,4,2,2
1418,2026-03-15 23:05:57,2026-03-15 23:11:20,323,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,3,2,7,5,4,2
1419,2026-03-15 23:08:54,2026-03-15 23:11:24,149,1,EN-GB,1,,,,,,,,,,,,,1,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,28,4,1,5,3,1,3
1420,2026-03-15 23:05:18,2026-03-15 23:11:24,366,1,EN-GB,1,,,,,,,,,,,,,,,,1,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,41,5,2,5,6,6,2
1421,2026-03-15 23:06:53,2026-03-15 23:11:25,271,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,67,2,1,5,5,7,1
1422,2026-03-15 23:08:02,2026-03-15 23:11:26,204,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,1,1,18,2,1,6,3,2,2
1423,2026-03-15 23:07:25,2026-03-15 23:11:32,247,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,1,1,25,4,1,7,4,3,1
1424,2026-03-15 22:54:27,2026-03-15 23:11:47,1039,1,EN-GB,1,,,,,,,,,,,,,,,,2,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,44,7,1,6,2,6,2
1425,2026-03-15 23:05:04,2026-03-15 23:11:55,410,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,39,4,2,5,4,2,2
1426,2026-03-15 23:09:41,2026-03-15 23:12:27,166,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,1,1,70,4,1,7,7,2,1
1427,2026-03-15 23:09:00,2026-03-15 23:12:27,206,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,1,2,20,2,2,5,4,4,1
1428,2026-03-15 22:59:05,2026-03-15 23:12:28,803,1,EN-GB,1,,,,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,21,2,2,5,5,5,1
1429,2026-03-15 23:04:35,2026-03-15 23:12:35,479,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,11,,,,,,,,,,,,,,,,,,,1,2,39,7,2,5,3,2,3
1430,2026-03-15 23:07:15,2026-03-15 23:12:36,320,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,19,2,2,7,5,3,2
1431,2026-03-15 23:08:08,2026-03-15 23:12:36,268,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,9,,,,,,,,,,,,,1,1,23,3,2,5,5,4,1
1432,2026-03-15 23:04:12,2026-03-15 23:12:40,508,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,13,,,,,,,,,,,,,,,,,,,,,,1,1,21,1,1,4,3,3,3
1433,2026-03-15 23:09:39,2026-03-15 23:12:42,182,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,3,,,,,,,,,,,,,,,,1,2,21,4,1,5,2,2,1
1434,2026-03-15 23:05:43,2026-03-15 23:12:44,421,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30,2,2,5,3,3,2
1435,2026-03-15 23:09:41,2026-03-15 23:12:49,188,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,2,43,4,2,5,3,2,2
1436,2026-03-15 23:07:18,2026-03-15 23:12:52,334,1,EN-GB,1,13,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,33,2,1,6,6,4,2
1437,2026-03-15 22:58:28,2026-03-15 23:12:57,869,1,EN-GB,1,,,,,,,,,,1,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,39,4,1,4,5,4,2
1438,2026-03-15 23:10:25,2026-03-15 23:13:07,162,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,8,,,,,,,,,,,,,1,2,47,7,2,3,3,2,2
1439,2026-03-15 23:05:38,2026-03-15 23:13:09,450,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,7,,,,,,,,,,,,,1,2,36,4,2,7,7,1,1
1440,2026-03-15 23:08:05,2026-03-15 23:13:17,312,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,1,1,54,3,2,4,3,6,1
1441,2026-03-15 23:08:51,2026-03-15 23:13:20,268,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,1,2,34,4,1,3,3,5,1
1442,2026-03-15 23:10:58,2026-03-15 23:13:31,152,1,EN-GB,1,,,,,,,,,,,,,1,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,44,5,1,3,4,1,3
1443,2026-03-15 23:09:18,2026-03-15 23:13:34,256,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,,,,,,,,,,,,,1,2,22,2,1,6,3,5,2
1444,2026-03-15 23:10:08,2026-03-15 23:13:36,208,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,1,1,36,5,3,5,4,2,2
1445,2026-03-15 23:06:27,2026-03-15 23:13:48,440,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,8,,,,,,,,,,1,2,42,5,1,6,6,4,2
1446,2026-03-15 23:07:52,2026-03-15 23:13:50,357,1,EN-GB,1,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,80,5,1,7,7,1,1
1447,2026-03-15 23:08:50,2026-03-15 23:13:52,302,1,EN-GB,1,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,68,4,1,7,5,7,3
1448,2026-03-15 23:03:05,2026-03-15 23:13:58,652,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,8,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,77,4,1,6,3,1,2
1449,2026-03-15 23:08:10,2026-03-15 23:13:58,348,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,12,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30,4,2,7,3,6,1
1450,2026-03-15 22:29:34,2026-03-15 23:13:59,2664,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,,,,,,,,,,,,,,,,,,,1,1,42,5,1,4,3,1,2
1451,2026-03-15 23:03:21,2026-03-15 23:13:59,637,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,66,7,1,5,5,1,1
1452,2026-03-15 23:09:48,2026-03-15 23:14:08,260,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29,4,2,5,4,1,2
1453,2026-03-15 23:07:06,2026-03-15 23:14:18,431,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29,3,1,5,5,7,2
1454,2026-03-15 23:09:45,2026-03-15 23:14:22,276,1,EN-GB,1,10,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,53,5,2,4,5,4,1
1455,2026-03-15 23:07:35,2026-03-15 23:14:27,411,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,12,,,,1,1,63,5,1,7,3,7,1
